time,current bs,availability,cio,hyst,ttt
0.0,16,1.0,0.0,1.0,0.08
1.0,16,1.0,0.0,1.0,0.08
2.0,16,1.0,0.0,1.0,0.08
3.0,16,1.0,0.0,1.0,0.08
4.0,16,1.0,0.0,1.0,0.08
5.0,16,1.0,0.0,1.0,0.08
6.0,16,1.0,0.0,1.0,0.08
7.0,16,1.0,0.0,1.0,0.08
8.0,16,1.0,0.0,1.0,0.08
9.0,16,1.0,0.0,1.0,0.08
10.0,16,1.0,0.0,1.0,0.08
11.0,16,1.0,0.0,1.0,0.08
12.0,16,1.0,0.0,1.0,0.08
13.0,16,1.0,0.0,1.0,0.08
14.0,16,1.0,0.0,1.0,0.08
15.0,16,1.0,0.0,1.0,0.08
16.0,16,1.0,0.0,1.0,0.08
17.0,16,1.0,0.0,1.0,0.08
18.0,16,1.0,0.0,1.0,0.08
19.0,16,1.0,0.0,1.0,0.08
20.0,16,1.0,0.0,1.0,0.08
21.0,16,0.99,0.0,1.0,0.08
22.0,16,0.99,0.0,1.0,0.08
23.0,16,0.89,0.0,1.0,0.08
24.0,16,0.8,0.0,1.0,0.08
25.0,16,0.48,0.5,10.0,0.08
26.0,16,0.21,2.0,10.0,0.08
27.0,16,0.03,3.0,10.0,0.08
28.0,16,0.0,3.5,10.0,0.08
29.0,16,0.0,3.5,10.0,0.08
30.0,16,0.0,3.5,10.0,0.08
31.0,16,0.0,3.0,10.0,0.08
32.0,16,0.0,3.5,10.0,0.08
33.0,16,0.0,3.5,10.0,0.08
34.0,16,0.0,3.5,10.0,0.08
35.0,16,0.0,3.5,10.0,0.08
36.0,16,0.09,3.0,7.0,0.08
37.0,16,0.08,3.0,7.0,0.08
38.0,16,0.07,3.0,4.0,0.08
39.0,16,0.08,3.0,3.0,0.08
40.0,16,0.07,3.0,2.5,0.1
41.0,16,0.0,3.5,2.0,0.256
42.0,16,0.02,3.5,1.5,0.32
43.0,16,0.02,3.0,1.5,0.32
44.0,16,0.0,3.5,1.5,0.48
45.0,16,0.01,3.0,1.5,0.48
46.0,16,0.0,3.0,1.5,0.512
47.0,16,0.0,3.5,1.0,0.512
48.0,16,0.01,3.0,1.0,0.512
49.0,16,0.01,3.0,1.0,0.64
50.0,16,0.02,3.0,1.0,0.64
51.0,16,0.0,3.5,1.0,0.64
52.0,16,0.0,3.5,1.0,0.64
53.0,16,0.0,3.5,1.0,1.024
54.0,16,0.0,3.5,1.0,1.024
55.0,16,0.0,3.5,1.0,1.024
56.0,16,0.0,3.5,1.0,1.024
57.0,16,0.0,3.5,1.0,1.024
58.0,16,0.0,3.5,1.0,1.024
59.0,16,0.0,3.5,1.0,1.024
60.0,16,0.0,3.5,1.0,1.024
61.0,16,0.0,3.5,1.0,1.024
62.0,16,0.0,3.5,1.0,1.024
63.0,16,0.0,3.5,1.0,1.024
64.0,16,0.0,3.5,1.0,1.024
65.0,16,0.0,3.5,1.0,1.024
66.0,16,0.0,3.5,1.0,1.024
67.0,16,0.0,3.5,1.0,1.024
68.0,16,0.0,3.5,1.0,1.024
69.0,16,0.0,3.5,1.0,1.024
70.0,16,0.0,3.5,1.0,1.024
71.0,16,0.0,3.0,1.0,1.024
72.0,16,0.0,3.5,1.0,1.024
73.0,16,0.11,2.5,1.0,1.024
74.0,16,0.0,3.5,1.0,1.024
75.0,16,0.0,3.5,1.5,1.024
76.0,16,0.0,3.5,1.5,1.024
77.0,16,0.0,3.5,1.0,1.024
78.0,16,0.0,3.5,1.0,1.024
79.0,16,0.0,3.5,1.0,1.024
80.0,16,0.0,3.5,1.0,1.28
81.0,16,0.0,3.5,1.0,1.28
82.0,16,0.0,3.5,1.0,1.28
83.0,16,0.0,3.5,1.0,1.28
84.0,16,0.0,3.5,1.0,1.28
85.0,16,0.0,3.5,1.0,1.28
86.0,16,0.0,3.5,1.0,1.28
87.0,16,0.03,3.0,1.0,1.28
88.0,16,0.02,3.0,1.0,1.28
89.0,16,0.0,3.5,1.0,1.024
90.0,16,0.01,3.5,1.0,1.024
91.0,16,0.0,3.5,1.0,1.024
92.0,16,0.0,3.5,1.0,1.024
93.0,16,0.0,3.5,1.0,1.024
94.0,16,0.25,3.5,1.0,1.024
95.0,16,0.0,3.5,1.0,1.024
96.0,16,0.0,3.5,1.0,1.024
97.0,16,0.0,2.0,1.0,1.024
98.0,16,0.0,3.5,1.0,1.024
99.0,16,0.0,3.5,1.0,1.024
100.0,16,0.0,3.5,1.0,1.28
101.0,16,0.0,3.5,1.0,1.28
102.0,16,0.0,3.5,1.0,1.28
103.0,16,0.0,3.5,1.0,1.28
104.0,16,0.0,3.5,1.0,1.28
105.0,16,0.0,3.5,1.0,1.28
106.0,16,0.0,3.5,1.0,1.28
107.0,16,0.0,3.5,1.0,1.28
108.0,16,0.0,3.5,1.0,1.28
109.0,16,0.0,3.5,1.0,1.28
110.0,16,0.0,3.5,1.0,1.28
111.0,16,0.0,3.5,1.0,1.28
112.0,16,0.0,3.5,1.0,1.28
113.0,16,0.0,3.5,1.0,1.28
114.0,16,0.0,3.5,1.0,1.28
115.0,16,0.0,3.5,1.0,1.28
116.0,16,0.0,3.5,1.0,1.28
117.0,16,0.0,3.5,1.0,1.28
118.0,16,0.0,3.5,1.0,1.28
119.0,16,0.0,3.5,1.0,1.28
120.0,16,0.04,3.0,1.0,1.28
121.0,16,0.02,3.0,1.0,1.28
122.0,16,0.01,3.0,1.0,1.28
123.0,16,0.02,3.0,1.0,1.28
124.0,16,0.0,3.5,1.0,1.28
125.0,16,0.06,3.5,1.0,1.28
126.0,16,0.0,3.0,1.0,1.28
127.0,16,0.0,3.5,1.0,1.28
128.0,16,0.0,3.5,1.0,1.28
129.0,16,0.0,3.5,1.0,1.28
130.0,16,0.0,3.5,1.0,1.28
131.0,16,0.0,3.5,1.0,1.28
132.0,16,0.0,3.5,1.0,1.28
133.0,16,0.37,3.5,1.0,1.28
134.0,16,0.0,2.5,1.0,1.28
135.0,16,0.0,3.5,1.0,1.28
136.0,16,0.12,2.5,1.0,1.28
137.0,16,0.0,3.5,1.0,1.28
138.0,16,0.0,3.5,1.0,1.28
139.0,16,0.0,3.5,1.0,1.28
140.0,16,0.0,3.5,1.0,1.28
141.0,16,0.0,3.5,1.0,1.28
142.0,16,0.0,3.5,1.0,1.28
143.0,16,0.0,3.5,1.0,1.28
144.0,16,0.21,3.5,1.0,1.28
145.0,16,0.0,2.0,1.0,1.28
146.0,16,0.17,3.5,1.0,1.28
147.0,16,0.18,2.5,1.0,1.28
148.0,16,0.22,2.0,1.0,1.28
149.0,16,0.34,2.0,1.0,1.28
150.0,16,0.32,1.5,1.0,1.28
151.0,16,0.26,1.5,1.0,1.28
152.0,16,0.23,2.0,1.0,1.28
153.0,16,0.0,3.5,1.0,1.28
154.0,16,0.0,3.5,1.0,1.28
155.0,16,0.0,3.5,1.0,1.28
156.0,16,0.0,3.5,1.0,1.28
157.0,16,0.0,3.5,1.0,1.28
158.0,16,0.0,3.5,1.0,1.28
159.0,16,0.0,3.5,1.0,1.28
160.0,16,0.0,3.5,1.0,1.28
161.0,16,0.0,3.5,1.0,1.28
162.0,16,0.0,3.5,1.0,1.28
163.0,16,0.0,3.5,1.0,1.28
164.0,16,0.0,3.5,1.0,1.28
165.0,16,0.0,3.5,1.0,1.28
166.0,16,0.0,3.5,1.0,1.28
167.0,16,0.0,1.0,1.0,1.28
168.0,16,0.0,3.5,1.0,1.28
169.0,16,0.0,3.5,1.0,1.28
170.0,16,0.0,3.5,1.0,1.28
171.0,16,0.34,3.5,1.0,1.28
172.0,16,0.51,0.5,1.0,1.28
173.0,16,0.0,3.5,1.0,1.28
174.0,16,0.13,0.5,1.0,1.28
175.0,16,0.0,3.5,1.0,1.28
176.0,16,0.0,3.5,1.0,1.28
177.0,16,0.09,2.5,1.0,1.28
178.0,16,0.0,3.5,1.0,1.28
179.0,16,0.05,3.0,1.0,1.28
180.0,16,0.0,3.5,1.0,1.28
181.0,16,0.0,3.5,1.0,1.28
182.0,16,0.02,3.5,1.0,1.28
183.0,16,0.0,3.5,1.0,1.28
184.0,16,0.15,2.5,1.0,1.28
185.0,16,0.0,3.5,1.0,1.28
186.0,16,0.0,3.5,1.0,1.28
187.0,16,0.0,3.5,1.0,1.28
188.0,16,0.0,3.5,1.0,1.28
189.0,16,0.0,3.5,1.0,1.28
190.0,16,0.0,3.5,1.0,1.28
